GeneSymbol	GeneId	PrimaryPubMed	EvidenceCode	IsNegative	Comments	Score	Strength	ScoreType	ExternalDatabase	DatabaseLink	Phenotypes
ZFHX3		19132087	TAS		Disease/Trait: Kawasaki disease; Initial Sample Size: 107 cases, 134 controls; Replication Sample Size: 583 cases, 1,357 family members; Strongest SNP-Risk Allele: rs7199343-T; SNPs: rs7199343; Context: intron; Risk Allele Frequency: 0.30; p-Value: 2E-6; OR or beta:    1.56; Platform [SNPs passing QC]: Affymetrix [223,922]	0.000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	Kawasaki disease
IL23R		19122664	TAS		Disease/Trait: Ulcerative colitis; Initial Sample Size: 1,022 cases, 2,503 controls; Replication Sample Size: 1,387 cases, 1,115 controls; Strongest SNP-Risk Allele: rs11209026-?; SNPs: rs11209026; Context: missense; Risk Allele Frequency: 0.93; p-Value: 1E-8; OR or beta:    1.79; Platform [SNPs passing QC]: Illumina [280,748]	0.00000001	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	ulcerative colitis
RNF186		19122664	TAS		Disease/Trait: Ulcerative colitis; Initial Sample Size: 1,022 cases, 2,503 controls; Replication Sample Size: 1,387 cases, 1,115 controls; Strongest SNP-Risk Allele: rs3806308-?; SNPs: rs3806308; Context: nearGene-5; Risk Allele Frequency: 0.63; p-Value: 7E-9; OR or beta:    1.28; Platform [SNPs passing QC]: Illumina [280,748]	0.000000007	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	ulcerative colitis
IL23R		19122664	TAS		Disease/Trait: Ulcerative colitis; Initial Sample Size: 1,022 cases, 2,503 controls; Replication Sample Size: 1,387 cases, 1,115 controls; Strongest SNP-Risk Allele: rs10889677-A; SNPs: rs10889677; Context: UTR-3; Risk Allele Frequency: 0.30; p-Value: 1E-8; OR or beta:    1.29; Platform [SNPs passing QC]: Illumina [280,748]	0.00000001	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	ulcerative colitis
IL26		19122664	TAS		Disease/Trait: Ulcerative colitis; Initial Sample Size: 1,022 cases, 2,503 controls; Replication Sample Size: 1,387 cases, 1,115 controls; Strongest SNP-Risk Allele: rs2870946-G; SNPs: rs2870946; Context: intron; Risk Allele Frequency: 0.055; p-Value: 5E-7; OR or beta:    1.54; Platform [SNPs passing QC]: Illumina [280,748]	0.0000005	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	ulcerative colitis
VTCN1		19116933	TAS		Disease/Trait: Arthritis (juvenile idiopathic); Initial Sample Size: 279 cases, 184 controls; Replication Sample Size: up to 654 cases, 1,847 controls; Strongest SNP-Risk Allele: rs12046117-?; SNPs: rs12046117; Context: intron; Risk Allele Frequency: 0.09; p-Value: 1E-6; OR or beta:    1.58; Platform [SNPs passing QC]: Affymetrix [88,862]	0.000001	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	juvenile rheumatoid arthritis
TNRC6B		19117981	TAS		Disease/Trait: Prostate cancer; Initial Sample Size: 1,235 aggressive cases, 1,599 controls; Replication Sample Size: 3,629 aggressive cases, 4,255 non-aggressive cases, 5,738 controls; Strongest SNP-Risk Allele: rs9623117-C; SNPs: rs9623117; Context: intron; Risk Allele Frequency: 0.21; p-Value: 5E-7; OR or beta:    1.18; Platform [SNPs passing QC]: Affymetrix and Illumina [~2 million] (imputed)	0.0000005	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	prostate cancer
PRNP		19081515	TAS		Disease/Trait: Creutzfeldt-Jakob disease; Initial Sample Size: 117 CJD cases, 3,083 controls; Replication Sample Size: 506 sCJD cases, 28 iCJD cases, 151 Kuru cases, 125 Kuru-resistant cases, up to 1,137 controls; Strongest SNP-Risk Allele: rs1799990-A; SNPs: rs1799990; Context: missense; Risk Allele Frequency: NR; p-Value: 2E-21; OR or beta: NR; Platform [SNPs passing QC]: Affymetrix [288,908]	0	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	Creutzfeldt-Jakob syndrome
ZNF544		18821565	TAS		Disease/Trait: Attention deficit hyperactivity disorder; Initial Sample Size: 909 trios; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs260461-?; SNPs: rs260461; Context: intron; Risk Allele Frequency: NR; p-Value: 8E-6; OR or beta: NR; Platform [SNPs passing QC]: Perlegen [429,981]	0.000008	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	attention deficit hyperactivity disorder
FHIT		18821565	TAS		Disease/Trait: Attention deficit hyperactivity disorder; Initial Sample Size: 909 trios; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs6791644-?; SNPs: rs6791644; Context: intron; Risk Allele Frequency: NR; p-Value: 8E-6; OR or beta: NR; Platform [SNPs passing QC]: Perlegen [429,981]	0.000008	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	attention deficit hyperactivity disorder
NAPRT1		18821565	TAS		Disease/Trait: Attention deficit hyperactivity disorder; Initial Sample Size: 909 trios; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs2290416-?; SNPs: rs2290416; Context: cds-synon; Risk Allele Frequency: NR; p-Value: 9E-6; OR or beta: NR; Platform [SNPs passing QC]: Perlegen [429,981]	0.000009	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	attention deficit hyperactivity disorder
FOXP1		18821565	TAS		Disease/Trait: Attention deficit hyperactivity disorder; Initial Sample Size: 909 trios; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs17651978-?; SNPs: rs17651978; Context: intron; Risk Allele Frequency: NR; p-Value: 6E-6; OR or beta: NR; Platform [SNPs passing QC]: Perlegen [429,981]	0.000006	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	attention deficit hyperactivity disorder
SULF2		18937294	TAS		Disease/Trait: Attention deficit hyperactivity disorder (time to onset); Initial Sample Size: 930 trios; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs4810685-C; SNPs: rs4810685; Context: intron; Risk Allele Frequency: NR; p-Value: 7E-6; OR or beta: NR; Platform [SNPs passing QC]: Perlegen [429,981]	0.000007	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	attention deficit hyperactivity disorder
ADAMTS2		18937294	TAS		Disease/Trait: Attention deficit hyperactivity disorder (time to onset); Initial Sample Size: 930 trios; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs10039254-A; SNPs: rs10039254; Context: intron; Risk Allele Frequency: NR; p-Value: 8E-6; OR or beta: NR; Platform [SNPs passing QC]: Perlegen [429,981]	0.000008	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	attention deficit hyperactivity disorder
KCNJ11		19056611	TAS		Disease/Trait: Type 2 diabetes; Initial Sample Size: 1,924 cases, 2,938 controls; Replication Sample Size: 3,757 cases, 5,346 controls; Strongest SNP-Risk Allele: rs5219-?; SNPs: rs5219; Context: STOP-GAIN; Risk Allele Frequency: NR; p-Value: 1E-9; OR or beta:    1.25; Platform [SNPs passing QC]: Affymetrix [393,453]	0.000000001	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	type 2 diabetes mellitus
KCNJ11		19056611	TAS		Disease/Trait: Type 2 diabetes; Initial Sample Size: 1,924 cases, 2,938 controls; Replication Sample Size: 3,757 cases, 5,346 controls; Strongest SNP-Risk Allele: rs5219-?; SNPs: rs5219; Context: STOP-GAIN; Risk Allele Frequency: NR; p-Value: 5E-7; OR or beta:    1.19; Platform [SNPs passing QC]: Affymetrix [393,453]	0.0000005	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	type 2 diabetes mellitus
TCF7L2		19056611	TAS		Disease/Trait: Type 2 diabetes; Initial Sample Size: 1,924 cases, 2,938 controls; Replication Sample Size: 3,757 cases, 5,346 controls; Strongest SNP-Risk Allele: rs7903146-?; SNPs: rs7903146; Context: intron; Risk Allele Frequency: NR; p-Value: 9E-30; OR or beta:    1.49; Platform [SNPs passing QC]: Affymetrix [393,453]	0	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	type 2 diabetes mellitus
SLC30A8		19056611	TAS		Disease/Trait: Type 2 diabetes; Initial Sample Size: 1,924 cases, 2,938 controls; Replication Sample Size: 3,757 cases, 5,346 controls; Strongest SNP-Risk Allele: rs13266634-?; SNPs: rs13266634; Context: missense; Risk Allele Frequency: NR; p-Value: 7E-6; OR or beta:    1.18; Platform [SNPs passing QC]: Affymetrix [393,453]	0.000007	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	type 2 diabetes mellitus
TCF7L2		19056611	TAS		Disease/Trait: Type 2 diabetes; Initial Sample Size: 1,924 cases, 2,938 controls; Replication Sample Size: 3,757 cases, 5,346 controls; Strongest SNP-Risk Allele: rs7903146-?; SNPs: rs7903146; Context: intron; Risk Allele Frequency: NR; p-Value: 6E-16; OR or beta:    1.31; Platform [SNPs passing QC]: Affymetrix [393,453]	0.000000000000001	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	type 2 diabetes mellitus
FTO		19056611	TAS		Disease/Trait: Type 2 diabetes; Initial Sample Size: 1,924 cases, 2,938 controls; Replication Sample Size: 3,757 cases, 5,346 controls; Strongest SNP-Risk Allele: rs8050136-?; SNPs: rs8050136; Context: intron; Risk Allele Frequency: NR; p-Value: 2E-17; OR or beta:    1.30; Platform [SNPs passing QC]: Affymetrix [393,453]	0	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	type 2 diabetes mellitus
TRAF3		19023125	TAS		Disease/Trait: Brain imaging in schizophrenia (interaction); Initial Sample Size: 64 cases, 74 cases; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs10133111-?; SNPs: rs10133111; Context: UTR-3; Risk Allele Frequency: 0.20; p-Value: 5E-6; OR or beta: NR; Platform [SNPs passing QC]: Illumina [302,783]	0.000005	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	schizophrenia
TNIK		19023125	TAS		Disease/Trait: Brain imaging in schizophrenia (interaction); Initial Sample Size: 64 cases, 74 cases; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs2088885-?; SNPs: rs2088885; Context: intron; Risk Allele Frequency: 0.47; p-Value: 6E-6; OR or beta: NR; Platform [SNPs passing QC]: Illumina [302,783]	0.000006	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	schizophrenia
RHPN2		19011631	TAS		Disease/Trait: Colorectal cancer; Initial Sample Size: 1,902 cases,1,929 controls; Replication Sample Size: 4,878 cases,4,914 controls; Strongest SNP-Risk Allele: rs10411210-C; SNPs: rs10411210; Context: intron; Risk Allele Frequency: 0.90; p-Value: 5E-9; OR or beta:    1.15; Platform [SNPs passing QC]: Illumina[up to 548,586]	0.000000005	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	colorectal cancer
CDH1		19011631	TAS		Disease/Trait: Colorectal cancer; Initial Sample Size: 1,902 cases,1,929 controls; Replication Sample Size: 4,878 cases,4,914 controls; Strongest SNP-Risk Allele: rs9929218-G; SNPs: rs9929218; Context: intron; Risk Allele Frequency: 0.29; p-Value: 1E-8; OR or beta:    1.10; Platform [SNPs passing QC]: Illumina[up to 548,586]	0.00000001	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	colorectal cancer
PDZRN4		19010793	TAS		Disease/Trait: Multiple sclerosis; Initial Sample Size: 978 cases,883 controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs1458175-?; SNPs: rs1458175; Context: intron; Risk Allele Frequency: 0.49; p-Value: 2E-6; OR or beta:    1.34; Platform [SNPs passing QC]: Illumina[551,642]	0.000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	multiple sclerosis
GPC5		19010793	TAS		Disease/Trait: Multiple sclerosis; Initial Sample Size: 978 cases,883 controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs9523762-?; SNPs: rs9523762; Context: intron; Risk Allele Frequency: 0.35; p-Value: 1E-6; OR or beta:    1.36; Platform [SNPs passing QC]: Illumina[551,642]	0.000001	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	multiple sclerosis
CSMD1		19010793	TAS		Disease/Trait: Multiple sclerosis; Initial Sample Size: 978 cases,883 controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs1529316-?; SNPs: rs1529316; Context: intron; Risk Allele Frequency: 0.47; p-Value: 2E-6; OR or beta:    1.36; Platform [SNPs passing QC]: Illumina[551,642]	0.000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	multiple sclerosis
RELN		19010793	TAS		Disease/Trait: Multiple sclerosis (age of onset); Initial Sample Size: 978 cases,883 controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs17157903-?; SNPs: rs17157903; Context: intron; Risk Allele Frequency: 0.14; p-Value: 3E-6; OR or beta: NR; Platform [SNPs passing QC]: Illumina[551,642]	0.000003	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	multiple sclerosis
NLRP11		19010793	TAS		Disease/Trait: Multiple sclerosis (severity); Initial Sample Size: 794 cases, 883 controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs299175-?; SNPs: rs299175; Context: intron; Risk Allele Frequency: 0.46; p-Value: 4E-6; OR or beta: NR; Platform [SNPs passing QC]: Illumina[551,642]	0.000004	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	multiple sclerosis
C1GALT1		19010793	TAS		Disease/Trait: Multiple sclerosis (severity); Initial Sample Size: 794 cases, 883 controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs10259085-?; SNPs: rs10259085; Context: intron; Risk Allele Frequency: 0.46; p-Value: 4E-6; OR or beta: NR; Platform [SNPs passing QC]: Illumina[551,642]	0.000004	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	multiple sclerosis
MET		19010793	TAS		Disease/Trait: Multiple sclerosis (severity); Initial Sample Size: 794 cases, 883 controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs10243024-?; SNPs: rs10243024; Context: intron; Risk Allele Frequency: 0.23; p-Value: 6E-6; OR or beta: NR; Platform [SNPs passing QC]: Illumina[551,642]	0.000006	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	multiple sclerosis
KIF1B		18997785	TAS		Disease/Trait: Multiple sclerosis; Initial Sample Size: 45 cases,195 controls; Replication Sample Size: 2,634 cases,2,930 controls; Strongest SNP-Risk Allele: rs10492972-C; SNPs: rs10492972; Context: intron; Risk Allele Frequency: 0.27; p-Value: 3E-10; OR or beta:    1.34; Platform [SNPs passing QC]: Affymetrix[~250,000]	0.0000000003	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	multiple sclerosis
DPP6		18987618	TAS		Disease/Trait: Amyotrophic lateral sclerosis; Initial Sample Size: 958 cases,932 controls; Replication Sample Size: 309 cases,404 controls; Strongest SNP-Risk Allele: rs10260404-C; SNPs: rs10260404; Context: ; Risk Allele Frequency: 0.35; p-Value: 3E-6; OR or beta:    1.37; Platform [SNPs passing QC]: Illumina[287,522]	0.000003	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	amyotrophic lateral sclerosis
CLEC16A		18978792	TAS		Disease/Trait: Type 1 diabetes; Initial Sample Size: 3,561 cases,4,646 controls; Replication Sample Size: 6,225 cases,6,946 controls, 3,064 trios; Strongest SNP-Risk Allele: rs12708716-G; SNPs: rs12708716; Context: intron; Risk Allele Frequency: NR; p-Value: 7E-13; OR or beta: NR; Platform [SNPs passing QC]: Affymetrix[up to 335,565]	0.0000000000007	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	type 1 diabetes mellitus
BACH2		18978792	TAS		Disease/Trait: Type 1 diabetes; Initial Sample Size: 3,561 cases,4,646 controls; Replication Sample Size: 6,225 cases,6,946 controls, 3,064 trios; Strongest SNP-Risk Allele: rs11755527-G; SNPs: rs11755527; Context: intron; Risk Allele Frequency: 0.47; p-Value: 5E-12; OR or beta:    1.13; Platform [SNPs passing QC]: Affymetrix[up to 335,565]	0.000000000005	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	type 1 diabetes mellitus
CTSH		18978792	TAS		Disease/Trait: Type 1 diabetes; Initial Sample Size: 3,561 cases,4,646 controls; Replication Sample Size: 6,225 cases,6,946 controls, 3,064 trios; Strongest SNP-Risk Allele: rs3825932-T; SNPs: rs3825932; Context: intron; Risk Allele Frequency: 0.68; p-Value: 3E-15; OR or beta:    1.16; Platform [SNPs passing QC]: Affymetrix[up to 335,565]	0.000000000000003	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	type 1 diabetes mellitus
CTLA4		18978792	TAS		Disease/Trait: Type 1 diabetes; Initial Sample Size: 3,561 cases,4,646 controls; Replication Sample Size: 6,225 cases,6,946 controls, 3,064 trios; Strongest SNP-Risk Allele: rs3087243-A; SNPs: rs3087243; Context: nearGene-3; Risk Allele Frequency: NR; p-Value: 8E-11; OR or beta: NR; Platform [SNPs passing QC]: Affymetrix[up to 335,565]	0.00000000008	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	type 1 diabetes mellitus
ERBB3		18978792	TAS		Disease/Trait: Type 1 diabetes; Initial Sample Size: 3,561 cases,4,646 controls; Replication Sample Size: 6,225 cases,6,946 controls, 3,064 trios; Strongest SNP-Risk Allele: rs2292239-A; SNPs: rs2292239; Context: intron; Risk Allele Frequency: NR; p-Value: 3E-16; OR or beta: NR; Platform [SNPs passing QC]: Affymetrix[up to 335,565]	0	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	type 1 diabetes mellitus
CLPTM1L		18978787	TAS		Disease/Trait: Lung cancer; Initial Sample Size: 1,952 cases,1,438 controls; Replication Sample Size: 7,579 cases,8,236 controls; Strongest SNP-Risk Allele: rs401681-G; SNPs: rs401681; Context: intron; Risk Allele Frequency: NR; p-Value: 8E-9; OR or beta:    1.15; Platform [SNPs passing QC]: Illumina[223,891]	0.000000008	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	lung cancer
CD33		18976728	TAS		Disease/Trait: Alzheimer's disease; Initial Sample Size: 941 affected individuals,404 unaffected individuals; Replication Sample Size: 1,767 affected individuals,838 unaffected individuals; Strongest SNP-Risk Allele: rs3826656-?; SNPs: rs3826656; Context: nearGene-5; Risk Allele Frequency: NR; p-Value: 6E-6; OR or beta: NR; Platform [SNPs passing QC]: Affymetrix[484,522]	0.000006	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	Alzheimer's disease
KIRREL3		18951430	TAS		Disease/Trait: Attention deficit hyperactivity disorder and conduct disorder; Initial Sample Size: 938 affected trios; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs1557488-T; SNPs: rs1557488; Context: intron; Risk Allele Frequency: 0.18; p-Value: 5E-6; OR or beta: NR; Platform [SNPs passing QC]: Perlegen[378,332]	0.000005	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	attention deficit hyperactivity disorder;conduct disorder
ATP8B1		18951430	TAS		Disease/Trait: Attention deficit hyperactivity disorder and conduct disorder; Initial Sample Size: 938 affected trios; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs7236632-A; SNPs: rs7236632; Context: intron; Risk Allele Frequency: 0.86; p-Value: 6E-6; OR or beta: NR; Platform [SNPs passing QC]: Perlegen[378,332]	0.000006	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	attention deficit hyperactivity disorder;conduct disorder
